TIMESTAMP,DATE_POSTED,URL,KEYWORD,DESCRIPTION,HASHTAGS,COMMENTS_COUNT,LIKES_COUNT,VIDEO_VIEW_COUNT,DISPLAY_URL,PHOTOS,VIDEOS,USER_ID,KEYWORD_TYPE,PAGES,COUNTRY,COMMENT_TEXT
2024-02-29,2024-02-28,https://www.instagram.com/p/C331mieJ_k6, ,"Freedom From Domestic Violence and Abuse is Within Reach. 
Call ADV!
1-800-339-7233
www.alternativestodomesticviolence.org
#domesticviolence #domesticabuse #domesticviolenceawareness #emotionalabuse #abuse #narcissisticabuse #narcissist #survivor #gaslighting #toxicrelationships #mentalhealth #ptsd #trauma #healing #divorce #womenempowerment #narcissisticabusesurvivor #women #selflove #sociopath #love #narcissism #domesticviolencesurvivor #manipulation #toxicpeople #abusiverelationship #metoo #abusesurvivor #traumabonding #psychologicalabuse","[""#domesticviolence"",""#domesticabuse"",""#domesticviolenceawareness"",""#emotionalabuse"",""#abuse"",""#narcissisticabuse"",""#narcissist"",""#survivor"",""#gaslighting"",""#toxicrelationships"",""#mentalhealth"",""#ptsd"",""#trauma"",""#healing"",""#divorce"",""#womenempowerment"",""#narcissisticabusesurvivor"",""#women"",""#selflove"",""#sociopath"",""#love"",""#narcissism"",""#domesticviolencesurvivor"",""#manipulation"",""#toxicpeople"",""#abusiverelationship"",""#metoo"",""#abusesurvivor"",""#traumabonding"",""#psychologicalabuse""]",0,2,0,https://instagram.fmex19-1.fna.fbcdn.net/v/t51.2885-15/430028618_1124533865352612_1803240010920070150_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fmex19-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=SXBgMMP7pLkAX-qxKAP&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfDXC-F30rZGALbEbCWJtdcc7MEqjPx46XQOWzUBBr1few&oe=65E4F18C&_nc_sid=4f4799,"[""https://instagram.fmex19-1.fna.fbcdn.net/v/t51.2885-15/430028618_1124533865352612_1803240010920070150_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fmex19-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=SXBgMMP7pLkAX-qxKAP&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfDXC-F30rZGALbEbCWJtdcc7MEqjPx46XQOWzUBBr1few&oe=65E4F18C&_nc_sid=4f4799""]",,37094984375,,30,GB,[]
2024-02-29,2024-02-22,https://www.instagram.com/p/C3qSoE3NmcQ, ,".
.
.
.
.
.
.
.
.
#feminist #feminism #equality #girlpower #womenempowerment #love #feminista #feminismo #womensupportingwomen #womensrights #woman #metoo #selflove #feministart #humanrights #empowerment #intersectionalfeminism #equalrights #racism #girlboss #thefutureisfemale #domesticviolence #freedom #diversity #genderequality #equalityforall #rapeculture #abuse","[""#feminist"",""#feminism"",""#equality"",""#girlpower"",""#womenempowerment"",""#love"",""#feminista"",""#feminismo"",""#womensupportingwomen"",""#womensrights"",""#woman"",""#metoo"",""#selflove"",""#feministart"",""#humanrights"",""#empowerment"",""#intersectionalfeminism"",""#equalrights"",""#racism"",""#girlboss"",""#thefutureisfemale"",""#domesticviolence"",""#freedom"",""#diversity"",""#genderequality"",""#equalityforall"",""#rapeculture"",""#abuse""]",0,0,0,https://instagram.fmzt1-1.fna.fbcdn.net/v/t51.2885-15/429328908_1824288924711206_4378265489644490103_n.webp?stp=dst-jpg_e35&_nc_ht=instagram.fmzt1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=h7IKCIhBL_EAX8a0wiL&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfDY-7k4qCLZV0m94pmspHiHLP_QJYl2gW3setgH954BSQ&oe=65E5DC9C&_nc_sid=4f4799,"[""https://instagram.fmzt1-1.fna.fbcdn.net/v/t51.2885-15/429328908_1824288924711206_4378265489644490103_n.webp?stp=dst-jpg_e35&_nc_ht=instagram.fmzt1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=h7IKCIhBL_EAX8a0wiL&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfDY-7k4qCLZV0m94pmspHiHLP_QJYl2gW3setgH954BSQ&oe=65E5DC9C&_nc_sid=4f4799""]",,61350705469,,30,GB,[]
2024-02-29,2024-02-24,https://www.instagram.com/p/C3tfrx1JLQt, ,"My aunt lived in that area, and we were taken there daily. I can remember her telling me I was special and that I would be a star someday. That I had to do everything she said. Listen, practice.
My father was supposed to be watching my sister and me, but he would take us there and leave us with her. For part of that time we stayed with my aunt until we could get our own place. My father was supposed to be looking for work, but he would take off with my blood uncles every day, so it got to be that I never saw either parent for long periods of time. That would change on occasion when my father would take me with him to bars while he drank or played in a band or both. I would be at the bar with one of his girlfriends. It seemed perfectly natural to me.
My aunt began to sexually abuse me the first night. It continued the entire time we were there. Months. I didn't know until years later that my sister was locked in a closet while this went on.
Eventually we got a place of our own and the abuse stopped.
A few months later my cousins came to live with us and the sexual abuse started again. Just different people. It ended a few months later when they were caught. They had us tied up. The cords were tight. Not really cords at all, cloths line. My sister and I were tied back to back. My cousins, a sister and brother had already molested us for over an hour. I cannot recall where my mother was during that period of my life. She was gone a lot. I think she was working because he didn't work. That's all I know.
https://www.amazon.com/Sex.../dp/B0BZYGDNCH/ref=sr_1_1...
#kindleunlimited #kindle #kindlebooks #kindles #freeonku #paperback #amazon #sexlife #abuse #metoo #childabuse #sexualabuse #sexualabusebooks #selfhelp #domesticviolence #truecrime #truestory #abuse #bookstagram #readersofinstagram #readerscommunity #goodreads","[""#kindleunlimited"",""#kindle"",""#kindlebooks"",""#kindles"",""#freeonku"",""#paperback"",""#amazon"",""#sexlife"",""#abuse"",""#metoo"",""#childabuse"",""#sexualabuse"",""#sexualabusebooks"",""#selfhelp"",""#domesticviolence"",""#truecrime"",""#truestory"",""#abuse"",""#bookstagram"",""#readersofinstagram"",""#readerscommunity"",""#goodreads""]",0,0,0,https://scontent-iad3-2.cdninstagram.com/v/t39.30808-6/428641988_852379883356055_7698249103731835316_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=iRw30CUcx50AX9802CF&edm=AABBvjUAAAAA&ccb=7-5&oh=00_AfCY4iwYFUYabU3GSwj5l9ayMt3aeTbV_XnbGomxba_7yQ&oe=65E48C3A&_nc_sid=4f4799,"[""https://scontent-iad3-2.cdninstagram.com/v/t39.30808-6/428641988_852379883356055_7698249103731835316_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_cat=111&_nc_ohc=iRw30CUcx50AX9802CF&edm=AABBvjUAAAAA&ccb=7-5&oh=00_AfCY4iwYFUYabU3GSwj5l9ayMt3aeTbV_XnbGomxba_7yQ&oe=65E48C3A&_nc_sid=4f4799""]",,10727947117,,30,GB,[]
2024-02-29,2024-02-28,https://www.instagram.com/p/C35yumqL5Rg, ,"Die Termine und Themen unseres Gruppenangebotes, der Ressourceninsel, im März stehen fest! 🌷🪺
 
❗️Wichtige Änderung in den Kommentaren❗️
 Bei der Atelier-Insel am Montag stehen kreativer Ausdruck, Gestaltung von individuellen Ideen und Experimente im Mittelpunkt. Das Gestalten in der Gruppe kann dabei sowohl unterstützend als auch ein Übungsfeld sein, sich im Gruppengeschehen zurechtzufinden. Die Themen sind als Input oder Vorschläge zu verstehen, denen du dich widmen kannst. Wer möchte, kann gerne eigene Ideen mitbringen oder in der Methodenbox stöbern.  Schwerpunkte der Gruppeninsel am Mittwoch sind Gespräche, Austausch und Übungen zu einem bestimmten Thema. Die Gruppeninsel soll dabei als Ressource (Austausch) dienen.  Die verbindliche Anmeldung für die Atelierinsel montags erfolgt bei Hissa Groth per E-Mail (gruppe@wildwasser-bielefeld.de) oder Telefon/SMS (0175 9270549). Für die Gruppeninsel mittwochs erfolgt die verbindliche Anmeldung über die Beratungsstelle per E-Mail (gruppe@wildwasser-bielefeld.de) oder telefonisch, auch über den Anrufbeantworter (0521 175476). Der Anmeldeschluss für die nächste folgende Woche ist Donnerstag, 17 Uhr. Es ist möglich sich direkt für mehrere Termine des Monats anzumelden.
Vor der erstmaligen Teilnahme an diesem Angebot ist ein Vorgespräch erforderlich. Dazu vereinbare bitte einen Termin. Beide Angebote sind offene Gruppen. Das bedeutet, Interessierte können sich immer wieder neu entscheiden, ob und wann sie an welcher Gruppe teilnehmen möchten. Die Teilnahme an beiden Angeboten ist auch abwechselnd möglich.   Die Gruppen-Insel am Mittwoch findet in unseren neuen Räumen in der Münzstraße 8 statt.    Detaillierte Informationen zu den Gruppenangeboten findest du unter:  ➡ www.wildwasser-bielefeld.de/ressourceninsel.html  🌊🌊🌊   #wildwasserbielefeld #wildwasser #bielefeld #liebefeld #ressourceninsel #ressourcengruppe #gruppeninsel #atelierinsel #traumasensiblegruppe #ressourcen #selbsthilfe #hilfezurselbsthilfe #gefühle #kraftquelle #selbstwert #stabilität #achtsamkeit #kunsttherapie #kreativität #gestaltung #beratung #hilfe #unterstützung #gegengewalt #gegensexualisiertegewalt #sexualisiertegewalt #beratungsstelle #metoo","[""#wildwasserbielefeld"",""#wildwasser"",""#bielefeld"",""#liebefeld"",""#ressourceninsel"",""#ressourcengruppe"",""#gruppeninsel"",""#atelierinsel"",""#traumasensiblegruppe"",""#ressourcen"",""#selbsthilfe"",""#hilfezurselbsthilfe"",""#gefühle"",""#kraftquelle"",""#selbstwert"",""#stabilität"",""#achtsamkeit"",""#kunsttherapie"",""#kreativität"",""#gestaltung"",""#beratung"",""#hilfe"",""#unterstützung"",""#gegengewalt"",""#gegensexualisiertegewalt"",""#sexualisiertegewalt"",""#beratungsstelle"",""#metoo""]",1,5,0,https://scontent-waw1-1.cdninstagram.com/v/t39.30808-6/429790496_18000810413390379_5223505721605241245_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=RUgWg7pHApMAX8Cyu2v&edm=AABBvjUAAAAA&ccb=7-5&oh=00_AfBaMqS0pX0SLZiCccD31PNxdZ8yr6005Vs6GObcu5pK9Q&oe=65E55249&_nc_sid=4f4799,"[""https://scontent-waw1-1.cdninstagram.com/v/t39.30808-6/429790496_18000810413390379_5223505721605241245_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=RUgWg7pHApMAX8Cyu2v&edm=AABBvjUAAAAA&ccb=7-5&oh=00_AfBaMqS0pX0SLZiCccD31PNxdZ8yr6005Vs6GObcu5pK9Q&oe=65E55249&_nc_sid=4f4799"",""https://scontent-waw1-1.cdninstagram.com/v/t39.30808-6/429652886_18000810422390379_3683226584719625216_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=ST6o5Hbo00EAX_tY_zd&edm=AABBvjUAAAAA&ccb=7-5&oh=00_AfCNII7iNjehGO4OOFfBaCi0DWERlgryeHv_xoGLKibU6A&oe=65E4B909&_nc_sid=4f4799"",""https://scontent-waw1-1.cdninstagram.com/v/t39.30808-6/429661004_18000810434390379_6255496299592516703_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=yzIKwI0pt3sAX_vf6TS&edm=AABBvjUAAAAA&ccb=7-5&oh=00_AfBB_eYrlvBXLJeSTOIWEbKUlIyEvlp26W4u8CV2SI6FeA&oe=65E52567&_nc_sid=4f4799"",""https://scontent-waw1-1.cdninstagram.com/v/t39.30808-6/429664019_18000810443390379_5796358230382823338_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=scontent-waw1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=xgnd-LnTSuAAX-1w71K&edm=AABBvjUAAAAA&ccb=7-5&oh=00_AfD_SowOHj0pmCnLAk3GF22qSP23c6ss7WyXOZZ6YmKIZg&oe=65E4669D&_nc_sid=4f4799""]",,41682782378,,30,GB,"[""Achtung: Änderungen in 2024!\nLiebe Nutzer*innen der Ressourceninsel,\nwir freuen uns, dass es auch weiterhin so viel Interesse an der Gruppe gibt. Zu Beginn des Jahres möchten wir ein paar Veränderungen bekannt machen.\nMit Ende der Projektlaufzeit im August 2022 ist auch die Finanzierung der Ressourceninsel weggefallen. Wir müssen seitdem immer wieder neu schauen, wie wir die anfallenden Kosten decken können, zu einem Teil ist uns das in der Vergangenheit bereits durch Spenden gelungen. Darüber hinaus wird es ab Januar 2024 für die Teilnahme an der Atelier-Insel am Montag einen Unkostenbeitrag von 5 Euro pro Termin für Material und Raummiete geben. Im Atelier wird eine Spardose stehen, in die jede Person den Betrag einwerfen kann.\nWie einige bestimmt schon bemerkt haben, ist in den letzten Monaten vor allem an der Montagsgruppe das Interesse so groß gewesen, so dass sich viele über einen längeren Zeitraum nicht anmelden konnten. Uns ist es jedoch wichtig, dass möglichst viele (auch neue) Interessierte die Angebote regelmäßig nutzen können. Deshalb wird es auch Veränderungen bei der Anmeldung geben:\nPro Woche kann man sich für einen Gruppentermin, also entweder für den Montag oder den Mittwoch, anmelden.\nPro Monat kann man sich für maximal drei Termine der Montagsgruppe anmelden.""]"
2024-02-29,2024-02-23,https://www.instagram.com/p/C3sXkw3rT2H, ,"God I’m on whatever you on, do what you do ‼️ We know the facts! I just pray you continue to send me the children and parents who don’t! 

#childabuse #sex #education #sexualabuse #talkaboutsex #awareness #Parents #Safety #fostercare #children #tweens #teens #coach #school  #victim #Survivor #metoo #hope #love #Family #relatinships #kidshealth #sexeducation #body #puberty","[""#childabuse"",""#sex"",""#education"",""#sexualabuse"",""#talkaboutsex"",""#awareness"",""#Parents"",""#Safety"",""#fostercare"",""#children"",""#tweens"",""#teens"",""#coach"",""#school"",""#victim"",""#Survivor"",""#metoo"",""#hope"",""#love"",""#Family"",""#relatinships"",""#kidshealth"",""#sexeducation"",""#body"",""#puberty""]",0,20,0,https://instagram.fsof9-1.fna.fbcdn.net/v/t39.30808-6/428612412_17920190480852520_2444942624115063305_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=instagram.fsof9-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=NebimQ8NdGgAX_yr1Gq&edm=AABBvjUAAAAA&ccb=7-5&oh=00_AfAY021yoQtL4EGgXmyHd75L2sr7oIdoqUFLt_NOQXqu4w&oe=65E46F31&_nc_sid=4f4799,"[""https://instagram.fsof9-1.fna.fbcdn.net/v/t39.30808-6/428612412_17920190480852520_2444942624115063305_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08&_nc_ht=instagram.fsof9-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=NebimQ8NdGgAX_yr1Gq&edm=AABBvjUAAAAA&ccb=7-5&oh=00_AfAY021yoQtL4EGgXmyHd75L2sr7oIdoqUFLt_NOQXqu4w&oe=65E46F31&_nc_sid=4f4799""]",,55506612519,,30,GB,[]
2024-02-29,2024-02-25,https://www.instagram.com/p/C3yCD7Iikmj, ,"No more wishing for that dream life. Girl, create it! 🩷 @notjustpretty_x 🌸
#feminist #feminism #equality #womenempowerment #women #girlpower #love #womensupportingwomen #feminista #feminismo #womensrights #woman #art #metoo #genderequality #prochoice #feministart #humanrights #selflove #intersectionalfeminism #empowerment #equalrights #femaleempowerment #female #memes #strongwomen #feministas","[""#feminist"",""#feminism"",""#equality"",""#womenempowerment"",""#women"",""#girlpower"",""#love"",""#womensupportingwomen"",""#feminista"",""#feminismo"",""#womensrights"",""#woman"",""#art"",""#metoo"",""#genderequality"",""#prochoice"",""#feministart"",""#humanrights"",""#selflove"",""#intersectionalfeminism"",""#empowerment"",""#equalrights"",""#femaleempowerment"",""#female"",""#memes"",""#strongwomen"",""#feministas""]",0,1,0,https://instagram.fcok2-1.fna.fbcdn.net/v/t51.2885-15/429704043_418218347350551_9158721054973112541_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fcok2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=F3QajMMOL5IAX-Q_9Sf&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfACH75gQTXSZrbPZNeUXPhLDoGZi7SOgjK7a3jw8khThQ&oe=65E47169&_nc_sid=4f4799,"[""https://instagram.fcok2-1.fna.fbcdn.net/v/t51.2885-15/429704043_418218347350551_9158721054973112541_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fcok2-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=F3QajMMOL5IAX-Q_9Sf&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfACH75gQTXSZrbPZNeUXPhLDoGZi7SOgjK7a3jw8khThQ&oe=65E47169&_nc_sid=4f4799""]",,64584662667,,30,GB,[]
2024-02-29,2024-02-28,https://www.instagram.com/p/C34UYNDOnKI, ,#bepresent#socialchange#leadership#leadershipdevelopment#youcanchange#youthleadership#wellbeing#learnsomethingnew#transformative#socialjustice#vote#healing#community#positivechange#selfawareness#supportgroup#womensmarch#equity#listen#spiritualdevelopment#breathe#growth#naturelover#blacklivesmatter#oakland#mindbodyspirit#metoo #activelistening#bayarea#heymakenzie,"[""#metoo"",""#heymakenzie""]",0,14,0,https://instagram.fjbq1-1.fna.fbcdn.net/v/t51.2885-15/430248040_815067400455624_3776425936558786286_n.heic?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fjbq1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=ASnHK9KugwEAX8NESC6&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfAVQMg_8E4wIOvT7Kg67ojEzQrAveDkBW8aPSBKm6Ykkg&oe=65E50F23&_nc_sid=4f4799,"[""https://instagram.fjbq1-1.fna.fbcdn.net/v/t51.2885-15/430248040_815067400455624_3776425936558786286_n.heic?stp=dst-jpg_e35_s1080x1080&_nc_ht=instagram.fjbq1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=ASnHK9KugwEAX8NESC6&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfAVQMg_8E4wIOvT7Kg67ojEzQrAveDkBW8aPSBKm6Ykkg&oe=65E50F23&_nc_sid=4f4799""]",,11333976511,,30,GB,[]
2024-02-29,2024-02-26,https://www.instagram.com/p/C3zBwfuraz9, ,"director board applications are now open! LINK IN BIO
no experience is required - just dedication

why apply? 
- join a executive team of young advocates
- create valuable connections with a variety of partnerships 
- gain leadership experience
- and more!

we can’t wait to have you on board.
 
#feminism #women #girl #girls #femaleempowerment #womensupportingwomen #application #applynow #joinus #youth #youthadvocacy #leadership #publicspeaking #design #activist #advocacy #metoo #intersectionalfeminism #intersectionality #opportunity","[""#feminism"",""#women"",""#girl"",""#girls"",""#femaleempowerment"",""#womensupportingwomen"",""#application"",""#applynow"",""#joinus"",""#youth"",""#youthadvocacy"",""#leadership"",""#publicspeaking"",""#design"",""#activist"",""#advocacy"",""#metoo"",""#intersectionalfeminism"",""#intersectionality"",""#opportunity""]",0,-1,0,https://instagram.fadb3-2.fna.fbcdn.net/v/t51.2885-15/430091520_772765194353112_6391204023607386362_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fadb3-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=wl_Em5gUYIcAX_2m9nb&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfANUHYC9IWY9l7uyOiut_rkalNKxyhVBxg_kegM4Dsosg&oe=65E58733&_nc_sid=4f4799,"[""https://instagram.fadb3-2.fna.fbcdn.net/v/t51.2885-15/430091520_772765194353112_6391204023607386362_n.jpg?stp=dst-jpg_e35&_nc_ht=instagram.fadb3-2.fna.fbcdn.net&_nc_cat=100&_nc_ohc=wl_Em5gUYIcAX_2m9nb&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfANUHYC9IWY9l7uyOiut_rkalNKxyhVBxg_kegM4Dsosg&oe=65E58733&_nc_sid=4f4799""]",,64631301720,,30,GB,[]
2024-02-29,2024-02-25,https://www.instagram.com/p/C3xI3i3IYdW, ,"World we will never forgive and never forget . It’s all written in the book of hypocrisy and racism and as much as we are far from being ok in many ways we have never ever in our long History of existence have stopped so low in hate and bigotry towards others . We have always remembered that we’re humans with a brain and a hart and never treated fellow living creatures on earth with such cruelty. Pray for Israel to rebuild and sate an example for decency and compassion ,truth ,logic and humanity as you world have lost it completely.#un  #unwomen #neveragain #neveragainisnow #shameonyouworld #prayforisrael🇮🇱 #metoo #metoomovement #metoounlessurajew","[""#un"",""#unwomen"",""#neveragain"",""#neveragainisnow"",""#shameonyouworld"",""#prayforisrael🇮🇱"",""#metoo"",""#metoomovement"",""#metoounlessurajew""]",0,14,0,https://instagram.fkul5-3.fna.fbcdn.net/v/t39.30808-6/428485318_18417848083015508_612908039056878539_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fkul5-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=kcUpuTeIL6kAX8Pmj8x&edm=AABBvjUAAAAA&ccb=7-5&oh=00_AfCy853Lz2l_92ujqp92_PJpvlM1XuOBnUJF0_tLaGjICQ&oe=65E62856&_nc_sid=4f4799,"[""https://instagram.fkul5-3.fna.fbcdn.net/v/t39.30808-6/428485318_18417848083015508_612908039056878539_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fkul5-3.fna.fbcdn.net&_nc_cat=108&_nc_ohc=kcUpuTeIL6kAX8Pmj8x&edm=AABBvjUAAAAA&ccb=7-5&oh=00_AfCy853Lz2l_92ujqp92_PJpvlM1XuOBnUJF0_tLaGjICQ&oe=65E62856&_nc_sid=4f4799""]",,1036367507,,30,GB,[]
2024-02-29,2024-02-26,https://www.instagram.com/p/C30wwoRCJ6V, ,"""Il faut se méfier des petites filles. Elles touchent le fond de la piscine, elles se cognent, elles se blessent mais elles rebondissent."" 
Judith Godrèche - César 2024

📷 Julien M. Hekimian/Getty Images

#judithgodreche #consentement #metoomovement  #liberationdelaparole #parole #famille #enfantinterieur  #secretdefamille #abus #nondits #blessures #traumatismes #résilience #resilience","[""#judithgodreche"",""#consentement"",""#metoomovement"",""#liberationdelaparole"",""#parole"",""#famille"",""#enfantinterieur"",""#secretdefamille"",""#abus"",""#nondits"",""#blessures"",""#traumatismes"",""#résilience"",""#resilience""]",0,18,0,https://scontent-ham3-1.cdninstagram.com/v/t51.2885-15/429830036_2190078914662272_7182254630156266596_n.heic?stp=dst-jpg_e35&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=eLHJ91V89KwAX--tHBv&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfCYOdQAmkWp1H1pnNJBb0sWJXg5WVLavMtubeu7apSIPQ&oe=65E58FC9&_nc_sid=4f4799,"[""https://scontent-ham3-1.cdninstagram.com/v/t51.2885-15/429830036_2190078914662272_7182254630156266596_n.heic?stp=dst-jpg_e35&_nc_ht=scontent-ham3-1.cdninstagram.com&_nc_cat=100&_nc_ohc=eLHJ91V89KwAX--tHBv&edm=AABBvjUBAAAA&ccb=7-5&oh=00_AfCYOdQAmkWp1H1pnNJBb0sWJXg5WVLavMtubeu7apSIPQ&oe=65E58FC9&_nc_sid=4f4799""]",,16145456744,,30,GB,[]
